1:
 num     #instances         #bytes  class name (module)
 370:            13            936  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@25.0.4)
 371:            38            928  [Ljavax.management.MBeanParameterInfo; (java.management@25.0.4)
 372:            23            920  java.lang.reflect.AccessFlag (java.base@25.0.4)
 373:            23            920  org.springframework.util.AntPathMatcher
 374:            19            912  javax.management.openmbean.ArrayType (java.management@25.0.4)
 375:             9            896  [D (java.base@25.0.4)
 376:            28            896  com.sun.jmx.mbeanserver.WeakIdentityHashMap$IdentityWeakReference (java.management@25.0.4)
 377:            16            896  javax.management.openmbean.OpenMBeanParameterInfoSupport (java.management@25.0.4)
 378:             8            896  org.springframework.context.annotation.ScannedGenericBeanDefinition
 379:            28            896  tools.jackson.databind.DeserializationFeature
 380:            22            880  java.lang.invoke.DirectMethodHandle$Special (java.base@25.0.4)
 381:            55            880  sun.reflect.generics.tree.TypeVariableSignature (java.base@25.0.4)
 382:             1            872  [Ljava.lang.classfile.Opcode; (java.base@25.0.4)
 383:            10            864  [S (java.base@25.0.4)
 384:            18            864  java.lang.invoke.MethodHandleImpl$CountingWrapper (java.base@25.0.4)
 385:            54            864  java.time.format.DateTimeFormatterBuilder$CharLiteralPrinterParser (java.base@25.0.4)
 386:            36            864  java.util.KeyValueHolder (java.base@25.0.4)
 387:            54            864  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock (java.base@25.0.4)
 388:            54            864  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter (java.base@25.0.4)
 389:            54            864  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock (java.base@25.0.4)
 390:            27            864  java.util.regex.Pattern$Curly (java.base@25.0.4)
 391:            36            864  org.springframework.boot.web.server.MimeMappings$Mapping
 392:            18            864  org.springframework.web.util.pattern.PathPattern
 393:            54            864  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x00007000015444d0
 394:            21            840  java.util.EnumMap (java.base@25.0.4)
 395:            35            840  java.util.regex.Pattern$Ques (java.base@25.0.4)
 396:            35            840  java.util.regex.Pattern$Slice (java.base@25.0.4)
 397:            10            832  [Ljava.lang.reflect.AccessFlag; (java.base@25.0.4)
 398:            26            832  java.lang.reflect.ClassFileFormatVersion (java.base@25.0.4)
 399:            52            832  java.security.SecureClassLoader$CodeSourceKey (java.base@25.0.4)
 400:            13            832  org.jcp.xml.dsig.internal.dom.XMLDSigRI$ProviderService (java.xml.crypto@25.0.4)
 401:            25            800  java.io.File (java.base@25.0.4)
 402:            20            800  org.springframework.core.io.ResourceEditor
 403:            20            800  org.springframework.web.util.pattern.LiteralPathElement
 404:            19            792  [Ljava.lang.invoke.MethodType; (java.base@25.0.4)
 405:            49            784  java.util.concurrent.locks.ReentrantLock (java.base@25.0.4)
 406:            32            768  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$IdentityMapping (java.management@25.0.4)
 407:            32            768  java.security.Provider$EngineDescription (java.base@25.0.4)
 408:            48            768  jdk.proxy2.$Proxy10 (jdk.proxy2)
 409:            24            768  org.springframework.format.datetime.standard.TemporalAccessorParser
 410:            32            768  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 411:            19            760  org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource
 412:            19            760  org.springframework.boot.context.properties.source.SpringIterableConfigurationPropertySource$Cache$Data
 413:            21            752  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base@25.0.4)
 414:            13            752  [Ljava.util.Hashtable$Entry; (java.base@25.0.4)
 415:            46            736  java.util.HashMap$KeySet (java.base@25.0.4)
 416:            46            736  jdk.proxy2.$Proxy49 (jdk.proxy2)
 417:            23            736  org.yaml.snakeyaml.tokens.Token$ID
 418:            23            736  sun.management.MappedMXBeanType$BasicMXBeanType (java.management@25.0.4)
 419:            18            720  java.lang.invoke.BoundMethodHandle$Species_I (java.base@25.0.4)
 420:             5            720  java.text.DecimalFormat (java.base@25.0.4)
 421:             2            720  java.util.concurrent.ForkJoinPool (java.base@25.0.4)
 422:            18            720  org.springframework.beans.factory.support.DisposableBeanAdapter
 423:            10            720  sun.invoke.util.Wrapper (java.base@25.0.4)
 424:            15            720  tools.jackson.databind.introspect.AnnotatedMethod
 425:            10            712  [Lorg.springframework.boot.context.properties.source.ConfigurationPropertyName;
 426:            30            704  [Ltools.jackson.databind.JavaType;
 427:            44            704  jdk.proxy1.$Proxy1 (jdk.proxy1)
 428:            22            704  org.springframework.beans.factory.support.DefaultListableBeanFactory$DependencyObjectProvider
 429:            22            704  org.springframework.web.util.pattern.SeparatorPathElement
 430:            29            696  com.sun.jmx.mbeanserver.NamedObject (java.management@25.0.4)
 431:            29            696  org.apache.tomcat.util.res.StringManager
 432:            29            696  org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean
 433:            29            696  org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean$CacheKey
 434:            29            696  org.springframework.boot.origin.TextResourceOrigin
 435:            29            696  org.springframework.boot.origin.TextResourceOrigin$Location
 436:            43            688  jdk.proxy2.$Proxy68 (jdk.proxy2)
 437:            17            680  org.springframework.boot.logging.LoggingSystemProperty
 438:            28            672  java.util.regex.Pattern$$Lambda/0x800000030 (java.base@25.0.4)
 439:            42            672  jdk.internal.classfile.impl.AbstractInstruction$UnboundOperatorInstruction (java.base@25.0.4)
 440:            41            656  jdk.proxy2.$Proxy50 (jdk.proxy2)
 441:            27            648  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@25.0.4)
 442:            27            648  jdk.internal.classfile.impl.StackMapGenerator$Type (java.base@25.0.4)
 443:            27            648  org.springframework.boot.autoconfigure.condition.OnWebApplicationCondition
 444:            40            640  java.util.HashMap$Values (java.base@25.0.4)
 445:            20            640  java.util.RegularEnumSet (java.base@25.0.4)
 446:            10            640  org.springframework.web.servlet.mvc.method.RequestMappingInfo
 447:            26            624  java.lang.classfile.Opcode$Kind (java.base@25.0.4)
 448:            26            624  java.security.spec.ECFieldF2m (java.base@25.0.4)
 449:             2            624  java.util.concurrent.ForkJoinPool$WorkQueue (java.base@25.0.4)
 450:             7            616  java.text.DecimalFormatSymbols (java.base@25.0.4)
 451:            11            616  tools.jackson.databind.type.CollectionType
 452:            19            608  jdk.internal.reflect.MethodHandleObjectFieldAccessorImpl (java.base@25.0.4)
 453:            38            608  jdk.proxy2.$Proxy15 (jdk.proxy2)
 454:            19            608  org.springframework.boot.context.properties.source.SoftReferenceConfigurationPropertyCache
 455:            19            608  org.springframework.util.MimeType
 456:            15            600  com.sun.jmx.mbeanserver.PerInterface (java.management@25.0.4)
 457:            25            600  java.time.LocalTime (java.base@25.0.4)
 458:            15            600  org.apache.tomcat.util.collections.ManagedConcurrentWeakHashMap$Key
 459:            25            600  org.springframework.beans.factory.config.ConstructorArgumentValues
 460:            25            600  org.springframework.boot.origin.OriginTrackedValue$OriginTrackedCharSequence
 461:            37            592  org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar
 462:             3            576  [Ljava.lang.invoke.LambdaForm; (java.base@25.0.4)
 463:            12            576  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@25.0.4)
 464:             9            576  java.nio.DirectByteBuffer (java.base@25.0.4)
 465:            12            576  java.util.Hashtable (java.base@25.0.4)
 466:            36            576  java.util.regex.Pattern$BranchConn (java.base@25.0.4)
 467:            24            576  org.springframework.context.support.MessageSourceAccessor
 468:            24            576  org.springframework.core.convert.support.GenericConversionService$ConverterFactoryAdapter
 469:            24            576  sun.reflect.generics.tree.Wildcard (java.base@25.0.4)
 470:             5            560  java.util.GregorianCalendar (java.base@25.0.4)
 471:             7            560  java.util.concurrent.TimeUnit (java.base@25.0.4)
 472:            14            560  javax.management.openmbean.SimpleType (java.management@25.0.4)
 473:             2            560  org.springframework.beans.factory.support.DefaultListableBeanFactory
 474:            23            552  org.springframework.core.io.DefaultResourceLoader
 475:            23            552  org.springframework.util.AntPathMatcher$PathSeparatorPatternCache
 476:            23            552  org.springframework.util.unit.DataSize
 477:            18            544  [Ljava.io.ObjectStreamField; (java.base@25.0.4)
 478:             2            544  [Lorg.springframework.http.HttpStatus;
 479:            17            544  org.springframework.boot.ansi.AnsiBackground
 480:            17            544  org.springframework.boot.ansi.AnsiColor
 481:            17            544  tools.jackson.databind.SerializationFeature
 482:             1            528  [Ljava.lang.Character; (java.base@25.0.4)
 483:             1            528  [Ljava.util.concurrent.atomic.LongAdder; (java.base@25.0.4)
 484:            22            528  java.beans.PropertyChangeSupport (java.desktop@25.0.4)
 485:            22            528  java.time.Instant (java.base@25.0.4)
 486:            22            528  java.util.concurrent.ConcurrentLinkedQueue (java.base@25.0.4)
